id|game|chapter|speaker|text|tag
954|FE3BookTwo|04-JoyAndSorrow|Ogma|I see... Sirius... You said your name was Sirius, right? Let's meet again after we both get out of here! There's someone I need to take care of... The guy in charge of Grust's occupation, Commander Lang. I want to avenge a man named Lorenz... You--join me...! If I've got you on my side, then I'll be that much stronger.|
955|FE3BookTwo|04-JoyAndSorrow|Sirius|Yes... That would be interesting. But first, you have to survive. Hurry and go!|
956|FE3BookTwo|04-JoyAndSorrow|Sirius|Touch me and I'll strike you down.|
957|FE3BookTwo|04-JoyAndSorrow|Sirius|How foolish of me...|
958|FE3BookTwo|04-JoyAndSorrow|Guile|I'm sorry! ...I wasn't thinking! Gahaha, just kidding! I'll be smashing your pretty head in!!|
959|FE3BookTwo|04-JoyAndSorrow|Guile|I won't... forget this!|
960|FE3BookTwo|04-JoyAndSorrow|Caeda|Marth!!|
961|FE3BookTwo|04-JoyAndSorrow|Marth|Caeda? Did something happen? Why are you here?|
962|FE3BookTwo|04-JoyAndSorrow|Caeda|Marth... Altea... Altea was attacked by the imperial army. The Archanean League... Gra and Aurelis ambushed us. Our forces were annihilated and we lost the castle...|
963|FE3BookTwo|04-JoyAndSorrow|Marth|Wh-what did you say?! This can't be happening! Altea is... Jagen, what's going on?|
964|FE3BookTwo|04-JoyAndSorrow|Jagen|This is terrible beyond words... That which I feared the most has come to pass. Emperor Hardin likely heard Lang's story, and had us branded traitors.|
965|FE3BookTwo|04-JoyAndSorrow|Marth|I refuse to believe it. Hardin would never attack Altea! You're telling me that he believed Lang and truly thought that I wished to instigate a rebellion? Never!|
966|FE3BookTwo|04-JoyAndSorrow|Jagen|No, I agree with you, sire. This attack was too soon. It happened far too quickly. For an attack of this scale, a great number of preparations had to have been in place. It is likely... that the Grust campaign was a setup. As was the situation in Macedon. It's quite simple, really. They had you leave Altea, with your elite knights in tow, and then proceeded to attack our weakened defenses. Hardin had this planned right from the start.|
967|FE3BookTwo|04-JoyAndSorrow|Marth|That's preposterous! Are you implying that Hardin--with no provocation whatsoever--decided to attack his fellow nation? Are you seriously suggesting this was all an elaborate trap? No! I won't accept it... Hardin... why?|
968|FE3BookTwo|04-JoyAndSorrow|Jagen|Sire... Princess Caeda, what of the others? Is Princess Elice safe?|
969|FE3BookTwo|04-JoyAndSorrow|Caeda|Elice, she... She gave herself up in order to let me escape with this message. Marth... I'm so sorry. She wanted me to warn you, no matter what... Sniff...|
970|FE3BookTwo|04-JoyAndSorrow|Marth|Caeda... Don't cry. I understand. Just knowing you're safe makes me happy. I should be the one apologizing. I shouldn't have left... You needn't have to go through this. We will take back Altea. Even if we have to fight Hardin, we WILL reclaim our homeland!|
971|FE3BookTwo|03-TheAbductedPrincess|Palla|Julian, good news! Catria finally brought the Altean army for us! We're going to join their ranks to help save Princess Minerva. Please take Lena and escape to safety, quickly!|
972|FE3BookTwo|03-TheAbductedPrincess|Julian|No can do, Palla. Lena's disappeared... I'm not leaving by myself.|
973|FE3BookTwo|03-TheAbductedPrincess|Palla|What? Lena as well... Princess Maria is missing too; why is it only clerics...?|
974|FE3BookTwo|03-TheAbductedPrincess|Julian|Anyway, I'm staying in the village to see if I can't find any information. Sorry, Palla. Give my best to Prince Marth.|
975|FE3BookTwo|03-TheAbductedPrincess|Villager|This is just between you and me, but I heard that armory is in league with the rebels. If you're going to enter you should be careful not to get jumped.|
976|FE3BookTwo|03-TheAbductedPrincess|Villager|I wonder what's going to happen to Macedon? They say that Prince Michalis is dead, and Princess Maria is nowhere to be found... On top of that, they say that Princess Minerva has been captured and that her life is in peril. I just hope... that this country doesn't end up like Grust...|
977|FE3BookTwo|03-TheAbductedPrincess|Villager|You know, a little while ago, a paladin came here; said he was on a journey. He was wearing a mask, but I'm sure that underneath, he was a good person. He was kind, yet wrapped in a veil of sorrow. I wonder if I'll ever see him again...|
978|FE3BookTwo|03-TheAbductedPrincess|Villager|The pegasus knight trio must be lonely without Est. And I was such a fan of their "Triangle Attack!" too... Oh, Est... Come home already, will ya?|
979|FE3BookTwo|03-TheAbductedPrincess|Villager|Have you noticed the large drawbridge behind this village? Normally it's separated by the river, but if you use this key here, you can cross the bridge. Just, once you cross the drawbridge, the enemies on the other side will come and attack you at once. If you want to advance safely, you might be better off taking the long detour that goes right around the mountain. Here, take the key. No matter which path you take, do take care of yourself, m'kay?|
980|FE3BookTwo|03-TheAbductedPrincess|Julian|Hey, Prince, it's been a while, hasn't it? It's me, Julian!|
981|FE3BookTwo|03-TheAbductedPrincess|Marth|Julian? I'd heard that you'd gone to Macedon with Lena, but to think we'd cross paths here... How is Lena? Of course, she's with you, right?|
982|FE3BookTwo|03-TheAbductedPrincess|Julian|Well, er, how should I say this... Lena suddenly up and vanished... I... I don't know what to do.|
983|FE3BookTwo|03-TheAbductedPrincess|Marth|Wait, Julian, tell me what happened, in detail.|
984|FE3BookTwo|03-TheAbductedPrincess|Julian|Lena's been missing since last night. The villagers speak of some sort of strange priest prowling around lately. It seems that somehow, Lena was taken by this man.|
985|FE3BookTwo|03-TheAbductedPrincess|Marth|A priest...? Julian, as it turns out, Princess Maria has gone missing as well. I have a terrible feeling about this. Anyway, staying here won't solve anything. Come with us. I'm worried for Lena, too. We'll all help to look for her.|
986|FE3BookTwo|03-TheAbductedPrincess|Julian|Prince Marth... Thank you. Nothing would please me more.|
987|FE3BookTwo|03-TheAbductedPrincess|Julian|Hey! Cut it out. Why must you always insist on pointing your sword at us? I pity Lena for having to put up with your stupidity.|
988|FE3BookTwo|03-TheAbductedPrincess|Matthis|Oh, it's you, Julian. Are you still trying to worm your way into Lena's good books? No way, I won't hand my cute lil' sister to a thieving rat like you.|
989|FE3BookTwo|03-TheAbductedPrincess|Julian|You can relax... Lena and I would never work out. But even if it's just a little, I wanted to help her in any way I could.|
990|FE3BookTwo|03-TheAbductedPrincess|Matthis|Ooh, you finally realized where you stand. Attaboy, Julian!|
991|FE3BookTwo|03-TheAbductedPrincess|Julian|Er, that's not the kind of thing I want to be hearing from you... Well, whatever. If you're worried about Lena, then come with me.|
992|FE3BookTwo|03-TheAbductedPrincess|Matthis|Oh, alright, thanks. You see, they forced me to join the rebel army, but you know I hate fighting. Alright, lil' brother. Let's join forces and look for our cute lil' Lena!|
993|FE3BookTwo|03-TheAbductedPrincess|Matthis|Lena... Where are you? What I would give to hear your voice just once before I die...|
994|FE3BookTwo|03-TheAbductedPrincess|Matthis|Lena... F-forgive... your foolish big brother...|
995|FE3BookTwo|03-TheAbductedPrincess|Rucke|D-damn it... Why is the Altean army here...? You're all going down with me. Die!|
996|FE3BookTwo|03-TheAbductedPrincess|Rucke|The Altean knights... As I expected...|
997|FE3BookTwo|03-TheAbductedPrincess|Jagen|Sire, the rebels have fled the castle, but I regret to inform you that Princess Minerva was nowhere to be found.|
998|FE3BookTwo|03-TheAbductedPrincess|Marth|What could have happened? She was supposed to be held inside the castle...|
999|FE3BookTwo|03-TheAbductedPrincess|Lang|Oh-hoh, I knew this task was unworthy. Excellent work, Prince Marth. We'll take care of Macedon from here. Now, let us discuss your next mission.|
1000|FE3BookTwo|03-TheAbductedPrincess|Marth|General Lang, what in the world do you want this time?|
1001|FE3BookTwo|03-TheAbductedPrincess|Lang|Well, you see... My castle was attacked and the Grustian prince and princess were kidnapped. The perpatrator fled to Macedon, it seems. Prince Marth, you are to capture him and return the children to me!|
1002|FE3BookTwo|03-TheAbductedPrincess|Marth|You're asking me to send those children to their doom!|
1003|FE3BookTwo|03-TheAbductedPrincess|Lang|You're in no position to defy me. Now, off to work you go, my prince.|
1004|FE3BookTwo|03-TheAbductedPrincess|Kris|You...! Your rudeness towards my liege has gone too far...! Shut up! Prince Marth is not your minion!|
1005|FE3BookTwo|03-TheAbductedPrincess|Lang|What did you say?! Know your place, Altean soldier! Marth, it seems that your countrymen are devoid of manners!|
1006|FE3BookTwo|03-TheAbductedPrincess|Marth|...I apologize on his/her behalf. But it is as Kris says: General Lang, I will no longer follow your orders from here.|
1007|FE3BookTwo|03-TheAbductedPrincess|Kris|Sire...!|
1008|FE3BookTwo|03-TheAbductedPrincess|Lang|What! Do you mean to defy my orders?! I see... I see. As I suspected, it was YOUR doing. The person who kidnapped Grust's prince and princess was the mercenary, Ogma. On your orders, no less!|
1009|FE3BookTwo|03-TheAbductedPrincess|Marth|I didn't know of this. But if I had the choice, I would have done exactly as you suggested. Back at Grust, even though they were meant to be our enemies, I should have helped those children.|
1010|FE3BookTwo|03-TheAbductedPrincess|Lang|You! You clearly speak words of treason! Perhaps I should report this to the Emperor!|
1011|FE3BookTwo|03-TheAbductedPrincess|Marth|Do as you will. But you're not the only person who intends to visit the palace. I will speak to Emperor Hardin and Princess Nyna and inform them of your crimes. Forgive me, Jagen. But I cannot stand for this any longer.|
1012|FE3BookTwo|03-TheAbductedPrincess|Jagen|I understand. You have endured well until now. Lang, my liege might forgive your frequent rudeness to him, but I will not. Come, draw your sword. Even though I, Jagen, am old and senile, I will not lose to the likes of you.|
1013|FE3BookTwo|03-TheAbductedPrincess|Lang|Wh... what did you say?! Damn you... I'll remember this!! Once the Emperor gets wind of this, I'll crush your puny little Altea!|
1014|FE3BookTwo|03-TheAbductedPrincess|Marth|Jagen... you're a bag of surprises. To think you'd stand up against Lang like that.|
1015|FE3BookTwo|03-TheAbductedPrincess|Jagen|Sire, are you underestimating me in my old age? Bwahaha... I'm not about to let youngsters like Kris hog all the glory just yet. Still, I'll admit it was somewhat foolish to contest with Lang, even if he did push my lord at every turn.|
1016|FE3BookTwo|03-TheAbductedPrincess|Kris|Sire, Sir Jagen. What is our next plan of action?|
1017|FE3BookTwo|03-TheAbductedPrincess|Marth|According to Lang, Ogma is on his way to Macedon. He probably intends to visit the village where Lord Wendell resides.|
1018|FE3BookTwo|03-TheAbductedPrincess|Jagen|Understood. But, I worry about Lang... I pray that nothing bad shall happen...|
1019|FE3BookTwo|19-TheFinalBattle|Marth|I should have expected no less from Archanea. They have such a powerful army. We won't be able to get close so easily.|
1020|FE3BookTwo|19-TheFinalBattle|Jagen|Hardin is gambling everything on this one battle, and he appears to have gathered the entire army of Archanea here. But, any knights with a conscience already joined the coup and have nearly all been executed. All that remains are just weak mercenaries, so you don't need to fear them. Right now, many people hearts have already swayed from Hardin, and the citizens welcome us as their liberation army. This should give us confidence like no other. Anyway, this is the last battle. Although it might take time, please take care while advancing.|
1021|FE3BookTwo|19-TheFinalBattle|Marth|I understand. Let's go, Jagen. I am worried about Midia.|
1022|FE3BookTwo|19-TheFinalBattle|Woman|Emperor Hardin was once a kind man, but he suddenly changed into such a frightening Emperor... Ah... If I say things like this, I will get killed as well.|
1023|FE3BookTwo|19-TheFinalBattle|Young Man|Midia is the pride of Archanea. She was the daughter of th highest officer of Archanea, Duke Owen. This rebellion only came about because she could not stand and watch us suffer. No matter what, you must rescue her.|
1024|FE3BookTwo|19-TheFinalBattle|Young Woman|We thought that Nyna and Hardin's marriage would finally bring peace to the world, yet this happened. Oh deities... What should we do...?|
1025|FE3BookTwo|19-TheFinalBattle|Old Man|Midia is really pitiful. She only just retired as a knight to live together with Astram, and now she has been separated again. She's still a young girl, it's so sad. What can you do to help her...?|
1026|FE3BookTwo|19-TheFinalBattle|Man|The Archanea army has changed. The troops are all bloodthirsty savages now. What is going on with this country?|
1027|FE3BookTwo|19-TheFinalBattle|Old Man|Oh, this is so sad. Those that opposed Emperor Hardin have all been killed... Could the Emperor be possessed by a demon...?|
1028|FE3BookTwo|19-TheFinalBattle|Roshea|Prince Marth, I am Roshea of the Aruelis Knights. I have King Aurelis's permission to come here, and am awaiting your highness' orders. I am truly sorry for the battle at the pass. To apologize to you, I will join and fight alongside your army. Marth, please watch over me!|
1029|FE3BookTwo|19-TheFinalBattle|Nehring|What...? Our Archanea has been defeated? But as long as I'm here, I won't let you enter the castle!|
1030|FE3BookTwo|19-TheFinalBattle|Nehring|Glory to the Emperor...|
1031|FE3BookTwo|19-TheFinalBattle|Boah|Oh, Lord Marth. I've been waiting for you.|
1032|FE3BookTwo|19-TheFinalBattle|Marth|Boah!? You've suffered a grave wound... What happened?|
1033|FE3BookTwo|19-TheFinalBattle|Boah|Mmm... It was truly frightening... I suppose the Archanea royal family is indeed under a curse. You should know about Hardin and Nyna's marriage, two years ago. To restore Archanea, a king was required, and only two people were suitable. King Aurelis's younger brother, Hardin, and Altea's Prince Marth, you... Those were the choices, and we pleaded for Nyna to make the final decision. Originally, she wanted to wait a while longer, but we begged for her to make up her mind immediately. In the end she said that choosing Prince Marth as her husband would hurt Princess Caeda, so she finally decided on Hardin.|
1034|FE3BookTwo|19-TheFinalBattle|Marth|Wait a second, wasn't that a little harsh on Nyna? I understand that Archanea needed a king, but Nyna, she already...|
1035|FE3BookTwo|19-TheFinalBattle|Boah|You are referring to Grust's Lord Camus? But that would be unspeakable... Unthinkable in fact. Princess Nyna was the sole successor of the royal bloodline of Archanea. I felt bad as well, but for this country we had no other choice. However, Lord Hardin was very happy. Compared to ascending Archanea's throne, he seemed happier about the fact that Nyna chose him for her husband.|
1036|FE3BookTwo|19-TheFinalBattle|Marth|I also understand Hardin's feelings. He could sacrifice his own life for Nyna. But, did he know about Camus? If he did, I don't believe he would be so happy.|
1037|FE3BookTwo|19-TheFinalBattle|Boah|Mmm... Of course we kept that a secret, and we also persuaded Nyna to hide it as best as she could. But, Lord Hardin was a very sensitive man. He quickly found out that Nyna's heart had no place for him. He felt very painful... He locked himself in his room, and didn't allow anybody to see him. Taking advantage of his broken heart, Gharnef appeared. He took on the guise of a merchant to approach Hardin, and showed him the Darksphere. The distraught Hardin was quickly consumed by the orb. From that day on, he completely changed. It was because I was only focused on restoring this country that I committed such a horrendous mistake. Please, forgive me, Prince Marth...|
1038|FE3BookTwo|19-TheFinalBattle|Marth|I can't believe all that happened. ..... Where is Nyna now?|
1039|FE3BookTwo|19-TheFinalBattle|Boah|When Hardin discovered that she had taken the Fire Emblem, he had her confined in her room. After that, she would still communicate in secret with me. However, Hardin found out and then wounded me. He also handed Nyna over to Gharnef.|
1040|FE3BookTwo|19-TheFinalBattle|Marth|Gharnef...!?|
1041|FE3BookTwo|19-TheFinalBattle|Boah|Mmm... Gharnef had always wanted to take Nyna. He said that the resurrection of the dark dragon required the blood of noble clerics... And so... He took Nyna... To use her as a live sacrifice... Lord Marth, I'm already done for. I will give my Thoron and Physic to you. I beg of you, please rescue Nyna. Even if Archanea is destroyed it no longer matters... I only wish for Nyna to be safe...|
1042|FE3BookTwo|11-Anri'sWay|Marth|Jagen, where in the world are we...?|
1043|FE3BookTwo|11-Anri'sWay|Jagen|This is the path depicted in the Anri Saga. The first obstacle in Anri's Way: the Desert of Death. With its scorching sun, raging sandstorm, savage clansmen of the sands and wyverns that soar and dominate the skies. As the city of illusion shimmers in the distance, we can only stand and gaze... Or so the legend has it.|
1044|FE3BookTwo|11-Anri'sWay|Marth|So Anri came through here as well. And by himself, too...|
1045|FE3BookTwo|11-Anri'sWay|Jagen|That’s right. King Anri began his travels here, to obtain the divine sword, Falchion. And that was so that he could rescue Princess Artemis… Although it will be long, I would like to describe the legend of Anri. 100 years ago… The ruler of this continent, the Holy Kingdom of Archanea, was destroyed by the dragon tribe.Humans were enslaved and lived each day in despair. Some people wielded weapons to fight back, but they couldn’t defeat the dragon tribe, and many people died. Also, the humans’ only hope, the Archanean royal family, was wiped out, and so the world lost all hope. However, at that time, at a small city called Altea. It was discovered that the princess of Archanea was hiding there. The angered Dolhr Empire sent soldiers to Altea, aiming to capture the princess. That princess… Artemis was prepared to give up her own life to save the citizens. However the citizens of Altea swore that, even if they were completely annihilated, they would protect the princess. Knowing that the princess was still alive, the citizens of Pales gathered a liberation army, and continued the fight against the Dolhr Empire. The leader of the liberation army, Duke Cartas, fought with the royal shield, given to him by Artemis. As a result, he received enormous support. Thanks to his efforts, the war finally began to become in their favour. But then, the king of the Earth Dragons, Medeus, finally moved out. The dark breath of Earth Dragons possessed horrendous destructive power and had the effect of halving the enemy’s strength. Under such a dire situation it was thought that Altea’s resistance wasn’t going to hold out. Then, at that time, a Sage appeared and told the people that at the Ice Dragons’ Temple, to the distant north, was a sword blessed by the deities. With that sword, the Earth Dragons could be defeated, but it definitely wasn’t an easy task to reach the temple…|
1046|FE3BookTwo|11-Anri'sWay|Marth|So Anri, to save his beloved Artemis, left on a journey to obtain the sword?|
1047|FE3BookTwo|11-Anri'sWay|Jagen|Yes, that’s right. But I think that’s enough for today. We still have a long road ahead of us…|
1048|FE3BookTwo|11-Anri'sWay|Tiki|Mar-Mar!! It's been aaages. It's me, Tiki! I've wanted to see you for so long.|
1049|FE3BookTwo|11-Anri'sWay|Marth|Huh... Tiki?! You came to welcome us? Oh, I see... you've been living with Lord Gotoh, haven't you? But you've certainly grown since last time. I'm glad to see you're well.|
1050|FE3BookTwo|11-Anri'sWay|Tiki|Yeah... But I was so lonely. 'Cause you never came to see me...|
1051|FE3BookTwo|11-Anri'sWay|Marth|I'm sorry. But I could never forget about you. I had intended to invite you back to Altea once things had calmed down.|
1052|FE3BookTwo|11-Anri'sWay|Tiki|Mar-Mar... I... I love you!|
1053|FE3BookTwo|11-Anri'sWay|Marth|What......?!|
1054|FE3BookTwo|11-Anri'sWay|Xane|...Gotcha!|
1055|FE3BookTwo|11-Anri'sWay|Marth|Xa... Xane!!!|
1056|FE3BookTwo|11-Anri'sWay|Xane|I’m really sorry. I couldn’t help it after seeing that serious expression on your face… Sorry, don’t be angry. I was ordered, by Gato, to wait here for you. While I was waiting I got more and more angry, wondering why I had to do something so boring. So I thought I’d think of a prank to pull on you. But, my Tiki impression was pretty good wasn’t it? Huh, what’s with the anxious face? Well, shall we get goin'? You wanted to see Lord Gotoh, right?|
1057|FE3BookTwo|11-Anri'sWay|Marth|Xane, how do you know Lord Gotoh? Just who are you?|
1058|FE3BookTwo|11-Anri'sWay|Xane|Well, lemme see. I don't think that really matters right now. Hey, put that jaw back in place and follow me.|
1059|FE3BookTwo|07-TheScarletSwordsman|Phina|Huff... huff... Please... help me... The thieves... They're going to...|
1060|FE3BookTwo|07-TheScarletSwordsman|Navarre|...|
1061|FE3BookTwo|07-TheScarletSwordsman|Phina|No, it can't be! You're... one of them... as well? Oh, fine... Do your worst! If you're going to kill me, do it fast!!|
1062|FE3BookTwo|07-TheScarletSwordsman|Navarre|Girl... Get behind me. The Altean army is marching towards the south of this forest. I'll take you to them.|
1063|FE3BookTwo|07-TheScarletSwordsman|Phina|Huh? You're going to help me? You mean, you're not with the thieves?|
1064|FE3BookTwo|07-TheScarletSwordsman|Navarre|Until just now, I was. But, I've changed my mind.|
1065|FE3BookTwo|07-TheScarletSwordsman|Phina|Why...?|
1066|FE3BookTwo|07-TheScarletSwordsman|Navarre|There's someone in the Altean army that I want to see. That's all.|
1067|FE3BookTwo|07-TheScarletSwordsman|Phina|Hmmm... But really, it's 'cause I'm cute, right? At any rate, I'm glad. My name's Phina. I'm a dancer from Warren. People say that once they see my dancing, they feel instantly refreshed! I can show you, if you like. Oh, I should tell you my story: I got separated from my troupe, and wandered into this forest. And then, those horrible thieves came and tried to take me by force... But it's okay now. You seem kind of scary, but actually you're very kind. However, your appearance is... Your face isn't bad, but your dress sense is kind of lacking. And, ugh, what's with your hair? You know, nowadays...|
1068|FE3BookTwo|07-TheScarletSwordsman|Navarre|Just stop talking! Anyway, don't stray too far. We'll cut our way to the west corner, and then escape through there. If you want to live, then shut up and come with me.|
1069|FE3BookTwo|07-TheScarletSwordsman|Phina|Ah... Y-yes, sorry...|
1070|FE3BookTwo|07-TheScarletSwordsman|Villager|The ancient Fane of Raman is just a treasure trove to thieves. You can see 'em carrying the stolen treasure all over the place. I hope they get cursed or something...|
1071|FE3BookTwo|07-TheScarletSwordsman|Villager|The ones protecting the bridge are Astram's free company: powerful men who stop at nothing. As a wise man once said: "Let sleeping dogs lie", eh?|
1072|FE3BookTwo|07-TheScarletSwordsman|Villager|I wonder if you've seen that young lady's dance? Marvelous, isn't it? Makes a tired body feel healthy again in the blink of an eye!|
1073|FE3BookTwo|07-TheScarletSwordsman|Villager|You must never go near that cave. I heard a rumor that in that cave dwells a terrible fire dragon.|
1074|FE3BookTwo|07-TheScarletSwordsman|Astram|Traitors! I'll show you the might of the Mercurius!|
1075|FE3BookTwo|07-TheScarletSwordsman|Astram|Midia... My love...|
1076|FE3BookTwo|07-TheScarletSwordsman|Dahl|Tryin' to take a cut from a thief's plunderin'... You people ain't even human!|
1077|FE3BookTwo|07-TheScarletSwordsman|Dahl|Murderers... the lot of you...|
1078|FE3BookTwo|07-TheScarletSwordsman|Jagen|Sire, we've driven away the thieves, but the temple was completely ransacked; anything that wasn't nailed down is gone.|
1079|FE3BookTwo|07-TheScarletSwordsman|Marth|Really, even Raman Temple has been reduced to ruins? This is a frightful age we’re in.|
1080|FE3BookTwo|07-TheScarletSwordsman|Jagen|Yes, I'm sure even Guardian Deity Naga would be furious. 'Tis truly the end of civilzation.|
1081|FE3BookTwo|07-TheScarletSwordsman|Marth|Jagen, do you know the legend of Naga?|
1082|FE3BookTwo|07-TheScarletSwordsman|Jagen|Yes; only vaguely, however. It's said that a thousand years ago... when there was not one king in the lands, people lived in small villages. One day, terrible monsters descended and the humans were massacred, pushed to the brink of extinction. The few who survived prayed to the gods for salvation. The gods heard their prayers, and a gigantic warrior was sent down to earth. The warrior carried a gleaming blade of light in his right hand, and in his left hand, a shield embedded with five orbs. Then, after a fierce battle, he eradicated the monsters and returned to the heavens. He was our guardian deity, Naga, and this temple is dedicated to him. "He was the avatar of the gods: our guardian deity..." Your highness, you should know that line from the first chapter of the Raman Bible.|
1083|FE3BookTwo|07-TheScarletSwordsman|Marth|With the blade of light and the five orbs... That is the legend of Naga...|
1084|FE3BookTwo|07-TheScarletSwordsman|Jagen|Well then, sire. We have to cross the Chiasmir Bridge soon. We must hurry; if the enemy takes it, getting across will be nigh impossible.|
1085|FE3BookTwo|07-TheScarletSwordsman|Marth|Alright then, inform the whole army: We cross Chiasmir Bridge at once. Make sure no one falls behind!|
1086|FE3BookTwo|20-DarkEmperor|Jagen|Your highness, we've entered the castle! But don't forget that Hardin is being protected by the Darksphere. To fight him , you must have the Lightsphere!! Be sure to let the person fighting him carry it.|
1087|FE3BookTwo|20-DarkEmperor|Hardin|Midia, even you betrayed me. Archanea's paladins have lost their touch.|
1088|FE3BookTwo|20-DarkEmperor|Midia|You fool!! Don't you see it? What you're doing isn't normal. Where did you take Nyna to? Bring her back to us now!!|
1089|FE3BookTwo|20-DarkEmperor|Hardin|Nyna! That woman betrayed me. I just wanted to destroy Grust. And she had to go and give the Emblem to that boy... Those who betray me must die. Midia, you're no exception!!|
1090|FE3BookTwo|20-DarkEmperor|Midia|If you want to take my life, go ahead. But Hardin... Do you know how much suffering you've caused because of your stupid jealousy? Just open your eyes and see!|
1091|FE3BookTwo|20-DarkEmperor|Hardin|Stupid jealousy...? Haha... You can say what you like. This world is corrupt and full of annoying people. Is this kind of world even worth anything? It would be far better for it to be destroyed. Midia, you shall watch here... As Prince Marth dies by hand!!|
1092|FE3BookTwo|20-DarkEmperor|Hardin|Marth...? As a servant of the Empire, you dared to invade Millennium Court. I am disappointed in you. So Altea's Prince of Light is just a lowlife.|
1093|FE3BookTwo|20-DarkEmperor|Marth|Hardin! Your are being controlled by the Darksphere, and have lost your just heart!! Please, you must return to normal!|
1094|FE3BookTwo|20-DarkEmperor|Hardin|Hahaha...! You are so naive, Marth. I attacked Altea solely because of my hatred of you. In the previous war, it was only because you were the descendant of Anri that Nyna gave the Emblem to you, and chose you to become the leader of the alliance. Prince of Light... What nonsense! If you hadn't received my support you would have died long ago, so don't act all big, Marth!! From that day on, I hated you. I kept silent for Nyna, but I knew I would have to deal with you eventually. This has nothing to do with the orb!|
1095|FE3BookTwo|20-DarkEmperor|Marth|Hardin... Is that true... Your hatred of me... I didn't know...|
1096|FE3BookTwo|20-DarkEmperor|Hardin|Ha... That's why you're just a boy. Marth! Come to me, so I can use my Gradivus to pierce your heart!! In this tiny continent, I am the only hero that is needed!|
1097|FE3BookTwo|20-DarkEmperor|Hardin|Rebels... Did you come here to get yourselves killed? I'll show you to fear my Gradivus!!|
1098|FE3BookTwo|20-DarkEmperor|Hardin|Marth... Your highness... I have finally awakened... From my deep dream... Your highness... I am deeply sorry... I fought with my inner demon. However I was too weak... I resisted with all my might... But I still lost... I hoped for your highness' hand to end my life... That way I could be saved... Your highness... Nyna... Please take care of Nyna... She... I hope you... can tell her... In the... end... I still... loved her... I hope... She can... forgive me...|
1099|FE3BookTwo|20-DarkEmperor|Jagen|Marth, it's finally over. Now, the world is safe. Look, the princesses are over there...|
1100|FE3BookTwo|20-DarkEmperor|Marth|Sister! And there's Princess Nyna... And Lena and Maria was well.|
1101|FE3BookTwo|20-DarkEmperor|Nyna|Marth, you finally came. I am so happy...|
1102|FE3BookTwo|20-DarkEmperor|Nyna|Gwaa!! Damn, you're carrying the Binding Shield... Urgh... My illusion has been shattered! Come, Dark Priests. It has come to this... We must resurrect the Shadow Dragon immediately!|
1103|FE3BookTwo|20-DarkEmperor|Jagen|Huh, wasn't that Gharnef? He and his men pretended to be the princesses.|
1104|FE3BookTwo|20-DarkEmperor|Marth|Mmm, but what are they planning? They said something about resurrecting the Shadow Dragon... So my sister was indeed taken by Gharnef...|
1105|FE3BookTwo|20-DarkEmperor|Jagen|Your highness, I apologize for interrupting you, but Gotoh has come.|
1106|FE3BookTwo|20-DarkEmperor|Marth|Huh, Gotoh!? Please call him here!!|
1107|FE3BookTwo|20-DarkEmperor|Gotoh|Marth, you have done well. You have all five orbs in your possession. Because of your efforts the lost Binding Shield has finally been restored.|
1108|FE3BookTwo|20-DarkEmperor|Marth|Yes! The five orbs have attached onto the royal shield... So this is the Binding Shield? But, Gotoh, what should I do next? After seeing Gharnef's expression, it seems he really has taken my sister and the others. I can't just leave them.|
1109|FE3BookTwo|20-DarkEmperor|Gotoh|Mmm... I understand your feelings... But you must first restore the seal on the Earth Dragons. Those beasts will soon awaken from their slumber. When they appear from the ground they will burn everything, and create Hell on Earth. Go, Marth. Send the awakened Earth Dragons back into the darkness of the seal!!|
1110|FE3BookTwo|20-DarkEmperor|Jagen|Marth, it's finally over. Now, the world is safe. Look, the princesses are over there...|
1111|FE3BookTwo|20-DarkEmperor|Marth|Sister! And there's Princess Nyna... And Lena and Maria as well. It's great to see that everybody is safe.|
1112|FE3BookTwo|20-DarkEmperor|Nyna|Marth, you finally came. I am so happy... I will need your help to restore Archanea.|
1113|FE3BookTwo|20-DarkEmperor|Elice|You really worked hard, Marth. You are my pride.|
1114|FE3BookTwo|20-DarkEmperor|Lena|Lord Marth, with our combined strength we have already vanquished Gharnef. Please relax.|
1115|FE3BookTwo|20-DarkEmperor|Maria|The world is safe now. Your highness, please hurry back to Altea.|
1116|FE3BookTwo|20-DarkEmperor|Marth|Really? It's good to see everybody well. But you all don't look too good...|
1117|FE3BookTwo|20-DarkEmperor|Nyna|Everybody is tired from battling Gharnef. But it doesn't matter now, so please don't worry.|
1118|FE3BookTwo|20-DarkEmperor|Marth|Really...? Nyna, I am sorry about Hardin. I couldn't save him.|
1119|FE3BookTwo|20-DarkEmperor|Nyna|It's fine. He was devoured by his own ambitions, so it is not unexpected that he was lost. Well, Marth, you should hurry back to your homeland. Everybody is probably worried about you. With your remaining time, you must live well. As long as there are still people in this world, your name will never be forgotten.|
1120|FE3BookTwo|13-FrozenLand|Marth|Xane, we've already climbed this high. It's so cold... Even breathing is hard.|
1121|FE3BookTwo|13-FrozenLand|Xane|We're almost there. Look, can you see over there? That's the Ice Dragons' Temple where Gotoh is.|
1122|FE3BookTwo|13-FrozenLand|Marth|But, that was quite a shock. Tiki is actually the daughter of the Divine Dragon King. Also, both Gotoh and you are Divine Dragons.|
