id|game|chapter|speaker|text|tag
1704|FE11|08-PortWarren|Roger|Ack!|
1705|FE11|08-PortWarren|Caeda|Peace, I’ve no wish to fight you. My name is Caeda. I hail from Talys.|
1706|FE11|08-PortWarren|Roger|Wh-what are you talking to me for?! This is a battlefield!|
1707|FE11|08-PortWarren|Caeda|Might I trouble you by asking your name, good sir?|
1708|FE11|08-PortWarren|Roger|M-my name? That’s- It’s Roger... Why?|
1709|FE11|08-PortWarren|Caeda|Hee hee, forgive me, Roger, it’s just you looked sweet and kind. I just had to stop and talk to you. Tell me: do you believe in love? Oh, listen to me. I’m sure you already have a sweetheart back in Grust.|
1710|FE11|08-PortWarren|Roger|What?! No, no! I... mean, er, I’m quite unattached at the moment.|
1711|FE11|08-PortWarren|Caeda|Roger, think of the children- the poor women and children who shed tears every day this war drags on. I joined the Archanean League to put an end to it, but I just...just...*Sniff* Oh, Roger, doesn't it break your heart?|
1712|FE11|08-PortWarren|Roger|Aye, miss. There, there. I, too, wish nothing more than for this needless war to end.|
1713|FE11|08-PortWarren|Caeda|Then...would you consider fighting with us to end it?|
1714|FE11|08-PortWarren|Roger|What? Oh heavens, no... I’m sorry, but I could never betray my kingdom.|
1715|FE11|08-PortWarren|Caeda|Ah, yes, I see. You must have family back in Grust who are counting on you.|
1716|FE11|08-PortWarren|Roger|No, not especially. My parents are dead, and it’s not as if I’ve a girl to call my own. But Grust is my home- always has been. I won’t betray her.|
1717|FE11|08-PortWarren|Caeda|And I cannot convince you to change your mind?|
1718|FE11|08-PortWarren|Roger|I’m afraid not, miss.|
1719|FE11|08-PortWarren|Caeda|All right, sorry to bother you. But I’m glad we had this chance to talk, Roger. You’re every bit the man I thought you were. Goodbye, then...|
1720|FE11|08-PortWarren|Roger|Wait- you’re leaving?!|
1721|FE11|08-PortWarren|Caeda|Well, yes, Roger, I must! Every moment I stay here, I put you at risk. What if your comrades thought you were conspiring with the enemy? No, I must go...|
1722|FE11|08-PortWarren|Roger|...You’re very kind, Caeda. Dare I say, we don’t have girls quite like you back in Grust. Um, perhaps...I suppose I could...Aw, heck, I’m going with you!|
1723|FE11|08-PortWarren|Roger|Prince Marth? I’m Roger, a Grustian soldier. Well, at least I was. I’m through fighting against you. Let me join your League.|
1724|FE11|08-PortWarren|Marth|Well, certainly. We need all the strong allies we can get. But why the sudden change of heart?|
1725|FE11|08-PortWarren|Roger|Well, er... There’s this fetching girl named Caeda who asked me to, and, uh... What can I say? I think I’m in love. Try saying no to a girl who comes racing up to you in the heat of battle just to ask if you believe in love! Whew! I must’ve turned red as a strawberry! Heh heh...|
1726|FE11|08-PortWarren|Marth|......|
1727|FE11|08-PortWarren|Kannival|W-what are you doing all the way out here? Blast, I'm finished...!|
1728|FE11|08-PortWarren|Kannival|Long...live...Grust! Nngff...|
1729|FE11|08-PortWarren|Malledus|Sire, it's too dangerous to stay here. We must flee to Pyrathi. There are risks there, too- the Pyrathi king Mannu is said to be a descendant of the dragonkin, a Manakete. Still, we've no other recourse. We'll just have to take our chances... Keep your wits about you, sire.|
1730|FE11|11-KnordaMarket|Marth|Nyna, soon the palace will be in sight. I...know this can't be easy for you.|
1731|FE11|11-KnordaMarket|Nyna|...When the palace fell, many, many good Archaneans were killed. The royal family...My family were...Their bodies were hung before the gates as an example. I cannot unpaint that vivid picture, of my parents grotesquely changed...I feel as though I should cry, Marth; or scream. But no tears come, and I cannot chase away the sadness and rage... ...I cannot change the past. I can only shape the future. Lead the way, Marth. I am ready. Take me home.|
1732|FE11|11-KnordaMarket|Young Man|This here is Knorda, Archanea’s closest market town. Drop by the armories and vendors if you’ve an interest in rare goods.|
1733|FE11|11-KnordaMarket|Young Man|A gang of ruffians have rounded up some Archanean folk and are holdin! em over at the edge of town. What a world it’s become, that we’ve gotta be prisoners in our own land!|
1734|FE11|11-KnordaMarket|Middle-Aged Man|Three ancient weapons known as the Regalia have been passed down through the generations of House Archanea: Parthia, the bow of flame; Gradivus, the lance that pierces stone; and Mercurius, the spectral sword. Only those blessed by the gods may lay hands on them- or so it goes.|
1735|FE11|11-KnordaMarket|Old Woman|I’m sick of war. If it ain’t the screams of battle you’re hearin! it’s the bawlin! of the widows! You all should go home to your loved ones if you ask me.|
1736|FE11|11-KnordaMarket|Young Man|Watch out for the ballisticians. They can fire their missiles quite a long ways. If you see they’re usin! a weapon called an arrowspate, move your fliers out of there, before their wings get clipped! Also, ballisticians have a weapon called the thunderbolt, which is particularly effective against other ballisticians.|
1737|FE11|11-KnordaMarket|Anna|Not everybody fighting for Grust is a bad apple, you know. Take my sweetheart, Jake. He’s got a heart of gold, that one. If you see him, tell him Anna’s worried sick about him. ’Course, my Jake won’t talk to no-one but the most beautiful of women! That’s just the way he is.|
1738|FE11|11-KnordaMarket|Anna|I hope this warring is over and done with soon. And I hope my Jake is well.|
1739|FE11|11-KnordaMarket|Anna|Jake! What are you doing back?...Oh, so you've decided to fight for the Archanean League now?...No, no, I won't stop you. Sure, I wish you'd just stay put for a change, but I know you wouldn't fight unless it were for a fine cause indeed. Go get 'em, honeycomb!|
1740|FE11|11-KnordaMarket|Anna|Go get 'em, Jake!|
1741|FE11|11-KnordaMarket|Ruffian|Heh. Whadda you want? A broken nose?|
1742|FE11|11-KnordaMarket|Marth|I hear you are holding some Archaneans here against their will. Release them at once!|
1743|FE11|11-KnordaMarket|Ruffian|How ’bout I release my fist into yer- Munchin! Manaketes! The Altean army?! Aieee! Get me outta here!!!|
1744|FE11|11-KnordaMarket|Marth|Is everyone all right? I know you’ve been through a lot. Go home to your families.|
1745|FE11|11-KnordaMarket|Marth|Em? What’s wrong, lad? Why don't you go home?|
1746|FE11|11-KnordaMarket|Boy|Because! I have no home to go to.|
1747|FE11|11-KnordaMarket|Marth|You! You’re a girl! Why were you dressed as a boy?|
1748|FE11|11-KnordaMarket|Linde|To hide, sir. My name is Linde. My father is – was – Miloah, a pontifex. I donned men’s garb to escape Gharnef, but no sooner was I away when those ruffians grabbed me.|
1749|FE11|11-KnordaMarket|Marth|So you’re Linde! I’m glad you’re safe. Princess Nyna was worried about you, you know! Well, we’re all together now. I promise to keep you out of danger.|
1750|FE11|11-KnordaMarket|Linde|No! Let me fight. With Princess Nyna’s blessing, and the tome my father left me, I can wield Aura magic. Let me use it to avenge him. I want to destroy Gharnef myself!|
1751|FE11|11-KnordaMarket|Caeda|Hail, ballistician of Grust! Are you the one they call Jake?|
1752|FE11|11-KnordaMarket|Jake|Hail yourself, sugar! What's a fetching lass like you doing out here on the battlefield? And how do you know my name?|
1753|FE11|11-KnordaMarket|Caeda|I am Caeda of Talys. An Archanean woman by the name of Anna told me about you.|
1754|FE11|11-KnordaMarket|Jake|Really? Anna mentioned me? ...In a good way, right?|
1755|FE11|11-KnordaMarket|Caeda|She's very worried about you. She wants to know why such a good man is fighting for the wrong side.|
1756|FE11|11-KnordaMarket|Jake|Wrong side? Hmm... Well, I have to admit, I'm not too keen on kicking Archanea while they're down...|
1757|FE11|11-KnordaMarket|Caeda|They why not fight for Archanea instead? Help us defeat Grust and Dolhr, and set the world right.|
1758|FE11|11-KnordaMarket|Jake|Well...I don't know. I don't think it's that simple... Hmm...|
1759|FE11|11-KnordaMarket|Caeda|Anna would love you for it, I'm sure.|
1760|FE11|11-KnordaMarket|Jake|She would? Hmmm... All right, you win. But I'm doin' it for Anna- " just to be clear!|
1761|FE11|11-KnordaMarket|Jake|I knew I wasn't cut out for the military. Well, too late now. I just hope Anna's OK...|
1762|FE11|11-KnordaMarket|Merric|Linde, I presume? My name's Merric. Prince Marth asked me to look after you. Not that we mages need any help looking after ourselves, mind you. "|
1763|FE11|11-KnordaMarket|Linde|Oh, you've studied magic?|
1764|FE11|11-KnordaMarket|Merric|Yes, in Khadein.|
1765|FE11|11-KnordaMarket|Linde|Khadein... The school? My father was a student there a long time ago.|
1766|FE11|11-KnordaMarket|Merric|The school is beautiful–was beautiful, until Gharnef took over and changed everything. I was blessed with wonderful teachers, and I found a healthy mix of friends and rivals in the other aspiring mages.|
1767|FE11|11-KnordaMarket|Linde|It sounds nice, I suppose. But my father was the only teacher and friend I ever needed. ......|
1768|FE11|11-KnordaMarket|Merric|I'm sorry, Linde...|
1769|FE11|11-KnordaMarket|Linde|Don't be. I'm tough like my father, too. ...Let's talk about you, Merric. And about Khadein. I've never been to a school before. How do they teach?|
1770|FE11|11-KnordaMarket|Jake|Are you the Altean prince? The name’s Jake. I just joined up.|
1771|FE11|11-KnordaMarket|Marth|Many thanks, Jake.|
1772|FE11|11-KnordaMarket|Jake|You know, I’ve been to Altea once. Have you uh... Ever paid a visit to the ecret-say op-shay there?|
1773|FE11|11-KnordaMarket|Marth|The what?|
1774|FE11|11-KnordaMarket|Jake|The secret shop! Didn’t you know there are secret shops hidden all over the continent? Well, there’s one in Altea, too.|
1775|FE11|11-KnordaMarket|Marth|Oh, really? Where exactly?|
1776|FE11|11-KnordaMarket|Jake|If I told you, it wouldn’t be much of a secret, now would it? The entrance is disguised so you can’t find it.|
1777|FE11|11-KnordaMarket|Marth|Disguised?!|
1778|FE11|11-KnordaMarket|Jake|And they don’t let anybody in without a VIP card. So don’t expect to waltz through the door by accident.|
1779|FE11|11-KnordaMarket|Marth|But how do they stay in business?|
1780|FE11|11-KnordaMarket|Jake|Who knows! Last I heard, they were desperate for customers.|
1781|FE11|11-KnordaMarket|Marth|Then maybe they should reopen as a "tell your friends " shop.|
1782|FE11|11-KnordaMarket|Jake|Ha! Very clever. Anyway, you should drop by when you’re in the neighborhood.|
1783|FE11|11-KnordaMarket|Marth|But I don’t know- Ugh. Never mind.|
1784|FE11|11-KnordaMarket|Khozen|Burn...! Burn, till your blood boils and your flesh cooks!|
1785|FE11|11-KnordaMarket|Khozen|Emperor Medeus...I have failed you...|
1786|FE11|11-KnordaMarket|Marth|Good news, Nyna! We've wrested control of the gates from the enemy.|
1787|FE11|11-KnordaMarket|Nyna|Then...we've won!|
1788|FE11|11-KnordaMarket|Marth|Not quite yet. We can enter the palace, but Dolhr still holds strong inside her walls. Also, a number of knights are being held captive inside.|
1789|FE11|11-KnordaMarket|Nyna|Loyal soldiers who fought for their kingdom and their people...Marth, I wish to free them as soon as possible.|
1790|FE11|11-KnordaMarket|Marth|I understand. We should strike now, then, before enemy reinforcements can arrive. I believe we have a good chance.|
1791|FE11|11-KnordaMarket|Nyna|Thank you, Marth. As always, I am counting on you. Worry no more.|
1792|FE11|22-AKnightFilledSky|Michalis|Lord Gotoh, the League has begun its attack. I wish for you to move someplace safe until the fighting has ended.|
1793|FE11|22-AKnightFilledSky|Gotoh|Why not just end this folly now, Michalis?|
1794|FE11|22-AKnightFilledSky|Michalis|Folly? What folly?|
1795|FE11|22-AKnightFilledSky|Gotoh|You loved your younger sister so much. It pains me to see you quarrel. If you and Minerva had worked as one, Macedon might have become a great kingdom- greater even than Archanea, perhaps. But instead, you let Gharnef trick you into destroying your family, and your kingdom with it.|
1796|FE11|22-AKnightFilledSky|Michalis|...I cannot undo what is done. My father’s blood will always be on my hands, just as Minerva’s betrayal of her brother and country will be on hers. And Macedon has not been destroyed, not yet. So long as I carry Iote's Shield, the League’s arrows cannot fell me.|
1797|FE11|22-AKnightFilledSky|Gotoh|Very well. And if you win? What then?|
1798|FE11|22-AKnightFilledSky|Michalis|If I win, I will tell you. Right now, my only goal is to gut that Altean prince who leads the League. My pride as Macedonian king rests upon it.|
1799|FE11|22-AKnightFilledSky|Gotoh|I see... Then we’ve nothing more to discuss, have we?|
1800|FE11|22-AKnightFilledSky|Gotoh|The weight of his father’s murder threatens to crush him... Poor boy...Poor fool.|
1801|FE11|22-AKnightFilledSky|Old Woman|A great sage lives in the village to the north. He’s not very sociable, though. Hardly anyone ever sees him.|
1802|FE11|22-AKnightFilledSky|Gotoh|Marth, Marth, why did you not heed me? Why did you not bring the two orbs? Without them, I cannot make Starlight for you. You will not be able to break through Gharnef’s Imhullu magic, not take Falchion from his clutches. Without Anri’s sword, your battle with Medeus will be fraught with peril. If you still mean to face him, you will need all the strength you can muster, every advantage you can find. If you have weapons like the sword Mercurius or the lance Gradivus, the fight may not be lost... Hmm... I, too, may be able to help in some other way. Let me think on it. Regardless, your quest has just become more difficult than you realize. I hope you are ready.|
1803|FE11|22-AKnightFilledSky|Gotoh|You have the Lightsphere and Starsphere with you? Well done! Now I can create Starlight for you.|
1804|FE11|22-AKnightFilledSky|Gotoh|...There. It is finished. Take this with you; it is the only magic capable of breaking through Imhullu. Use it to stop that fiend Gharnef once and for all.|
1805|FE11|22-AKnightFilledSky|Michalis|Made it this far, have you? Don’t gloat yet. My Dragoons and I still rule these skies!|
1806|FE11|22-AKnightFilledSky|Michalis|Minerva, I have missed you, Sister. Let us embrace one last time.|
1807|FE11|22-AKnightFilledSky|Minerva|Michalis...|
1808|FE11|22-AKnightFilledSky|Michalis|Well? Strike! A moment’s hesitation spells death on the battlefield. I know I taught you better.|
1809|FE11|22-AKnightFilledSky|Minerva|You will not lay down your lance and walk the right path?|
1810|FE11|22-AKnightFilledSky|Michalis|Don’t be a child. There are no right paths; just mine and yours, two that will never cross.|
1811|FE11|22-AKnightFilledSky|Minerva|Very well. Then you leave me no choice. Embrace you I shall, Brother!|
1812|FE11|22-AKnightFilledSky|Michalis|M-Maria? What are you doing here?|
1813|FE11|22-AKnightFilledSky|Michalis|The Whitewings? Ha! Come to try and slay your king?|
1814|FE11|22-AKnightFilledSky|Michalis|The Whitewings? Ha! Come to try and slay your king?|
1815|FE11|22-AKnightFilledSky|Michalis|The Whitewings? Ha! Come to try and slay your king?|
1816|FE11|22-AKnightFilledSky|Michalis|I’ve been waiting for you, Altean whelp. I swear on my crown, you will die!|
1817|FE11|22-AKnightFilledSky|Michalis|Aaagh! I am finished. Forgive me, my people.|
1818|FE11|22-AKnightFilledSky|Marth|First General Camus of Grust... Now Prince Michalis of Macedon. Men of such promise... Had the times been different, the two might have led illustrious lives.|
1819|FE11|22-AKnightFilledSky|Malledus|Yes, Prince Michalis was a brilliant man with great things ahead of him. But in the end, the rashness of youth did him in.|
1820|FE11|22-AKnightFilledSky|Marth|Only because Gharnef found his weakness and exploited it. Until we stop that fiend, this spiral of misery will never cease.|
1821|FE11|22-AKnightFilledSky|Malledus|Then shall we go to Thabes? Lord Gotoh said the city lies someplace far to the north of Khadein.|
1822|FE11|22-AKnightFilledSky|Marth|Yes, in the heart of the desert...|
1823|FE11|22-AKnightFilledSky|Malledus|Thabes is an old city... None in recent memory have gone there and returned alive. Within its walls remain many powerful apparatus crafted of long-forgotten magic. Lord Gotoh believes Gharnef is harnessing their power, and that is why he wields such influence over the continent.|
1824|FE11|22-AKnightFilledSky|Marth|And he has Imhullu as well... This will be a struggle.|
1825|FE11|22-AKnightFilledSky|Marth|Still, Gharnef’s reign must end. The world was so much more beautiful before he painted it red...|
1826|FE11|15-AnOasisOfMagic|Gharnef|What? The dregs of Archanea have come to challenge my kingdom? Ha ha ha... Really, do they think people have not tried before? So long as I possess this Imhullu magic, they cannot snuff my life out. No one can. As for the White Sage... He will trouble me no longer. With the dragon-goddess right where I want her, in the Fane of Raman, there is no way for Gotoh's Starlight to disperse the shadows that guard me.|
1827|FE11|15-AnOasisOfMagic|Young Man|Fight Gharnef? Are you mad? You'll never stop him! His magic, Imhullu, summons up foul spirits that protect him! Only the White Sage Gotoh's magic can undo him: the magic of Starli- Whoa, there. I need to hold my tongue! He might be listenin' with those wizard-ears of his, for all I know. Go on, work a little magic yourself and disappear, huh? Shoo!|
1828|FE11|15-AnOasisOfMagic|Young Man|You think those clothes o'metal will protect you from mages? Ha! Armor won't save you. You need a Barrier staff! Another thing, about Gharnef- here, move in closer in case he's listenin'. You don't want to fight him head on. He never stays put in Khadein for very long anyway. If he tries to attack you, ride it out. Good things come to those who wait.|
1829|FE11|15-AnOasisOfMagic|Gharnef|You dare oppose me, fool? You must not value your life. Cower before the might of the magic Imhullu: once forbidden, now unleashed!|
1830|FE11|15-AnOasisOfMagic|Gharnef|Altean prince! I fear you are not quite imposing enough to warrant my staying here. But if it's Falchion you want, come and take it. I shall be waiting at the Temple of Thabes.|
1831|FE11|15-AnOasisOfMagic|Marth|No Falchion...The battle was for naught.|
1832|FE11|15-AnOasisOfMagic|Gotoh|...Marth...Prince Marth.|
1833|FE11|15-AnOasisOfMagic|Marth|Huh? Who are you?!|
1834|FE11|15-AnOasisOfMagic|Gotoh|My name is Gotoh...I am speaking to you from Macedon through magic.|
1835|FE11|15-AnOasisOfMagic|Marth|Gotoh...the White Sage?|
1836|FE11|15-AnOasisOfMagic|Gotoh|Some have used that name, yes. You must listen to me. As you suspect, Gharnef has made off with Falchion. With Imhullu and Falchion in the sorcerer's grasp, Dolhr now must think twice before challenging him. Gharnef knows this. And one day, he plans to conquer Dolhr and rule the entire world.|
1837|FE11|15-AnOasisOfMagic|Marth|Is Imhullu so powerful a magic, then?|
1838|FE11|15-AnOasisOfMagic|Gotoh|Yes. The mage who wields it cannot be killed; cannot be so much as scratched. I was the magic's guardian once. Knowing its forbidden power could work terrible evils, so I kept it close. But Gharnef, one of my two pupils- Miloah being the other- took the forbidden tome and vanished. Now you are paying for my carelessness. Forgive me. I wish to make amends by teaching you the only way to undo Imhullu's power.|
1839|FE11|15-AnOasisOfMagic|Marth|Which is...?|
1840|FE11|15-AnOasisOfMagic|Gotoh|It is called Starlight. One blast is enough to break through Imhullu's shadowy protection. But to cast the magic, you need two orbs: the Lightsphere and the Starsphere. Heed me, Marth. When you find the Lightsphere and Starsphere, bring them to me. Then I will give you the magic you seek. Then you will have Starlight, and with it, Gharnef's reign will end.|
1841|FE11|12x-ATraitor'sWorth|Dejanira|Have you heard, Horace? I am told the rebels just recaptured the palace. That accursed Akaneian wench! Never mind Camus’s pleas. We should have put her to the sword with the rest of them…|
1842|FE11|12x-ATraitor'sWorth|Horace|...|
1843|FE11|12x-ATraitor'sWorth|Dejanira|Hm, something bothering you, now? Don’t tell me you are toying with the idea of rejoining your motherland? Because if you do, I think you know exactly what will befall your people.|
1844|FE11|12x-ATraitor'sWorth|Horace|Yes, you’ve made it quite clear! I am an Akaneian knight no longer. I knew this day would come when I gave me lance to Doluna. I will not flinch.|
1845|FE11|12x-ATraitor'sWorth|Dejanira|Good. Then gather your soldiers and kill these rebels before they cause any more trouble.|
1846|FE11|12x-ATraitor'sWorth|Enemy Soldier|Lord Horace, our soldiers are in position.|
1847|FE11|12x-ATraitor'sWorth|Horace|Good.|
1848|FE11|12x-ATraitor'sWorth|Enemy Soldier|Shall we advance on the enemy?|
1849|FE11|12x-ATraitor'sWorth|Horace|...No. That won’t be necessary. We’ll lure them in close, then strike. No one attacks unless the enemy makes a move first. Is that clear?|
1850|FE11|12x-ATraitor'sWorth|Marth|Lord Horace! I am Marth of Altea. I ask that you lay down your arms....|
1851|FE11|12x-ATraitor'sWorth|Horace|Is Princess Nyna safe?|
1852|FE11|12x-ATraitor'sWorth|Marth|She is- and she’s quite worried about you, sir.|
1853|FE11|12x-ATraitor'sWorth|Horace|So Her Highness is alive... The soldiers who died protecting her can rest in peace. ...Now then, Prince Marth. Draw your sword.|
1854|FE11|12x-ATraitor'sWorth|Marth|What? But...Lord Horace!|
1855|FE11|12x-ATraitor'sWorth|||
1856|FE11|12x-ATraitor'sWorth|Old Man|Lord Horace, who rules this land, used to be a knight of Akaneia. After the palace fell, though, he bent his knee to the Dolunian emperor and has been servin’ him ever since. For that, folks call him a traitor and say he tarnished his knightly brethren’s reputation. Well, that’s a load of hogwash. He broke his knightly oaths to protect us! Not ’cause he’s some traitor. Please, sire, you have to help clear his name. Here…Lord Horace’s father, bless him, gave me this weapon as a gift long ago. I know he’d be glad to see it used to restore his son’s honor.|
1857|FE11|12x-ATraitor'sWorth|Young Woman| Are you with the League? Please, sir, I’m beggin’ ya...You have to help Lord Horace. He’s always looked out for us small folk, before and after he inherited the land. He’s a pillar of strength, he is. We’d be dead if he hadn’t made the tough choices he did. The least we can do is rescue him from his plight now. Here, I’ve got this magic tome one of our villagers found after the last battle on our soil. You take it, and find some way to save him. Promise!|
1858|FE11|12x-ATraitor'sWorth|Dejanira|Vexatious rebels! I’ll skewer you like rabbits!|
1859|FE11|12x-ATraitor'sWorth|Dejanira|Nngh! You'll... pay...|
1860|FE11|12x-ATraitor'sWorth|Horace|What!? Dejanira’s been killed?! Then... it’s over. Soldiers! Lay down your weapons! No more Akaneian blood shall be shed! ...Mine shall be the last.|
1861|FE11|12x-ATraitor'sWorth|Horace|Bravo, Prince Marth. I yield. Spare the lives of my soldiers and treat my people kindly, and you may do with me as you see fit.|
1862|FE11|12x-ATraitor'sWorth|Villager|No! Wait, please! Lord Horace is a good man! Doluna threatened him, said they’d raze the land corner to corner if he didn’t comply. So you see-|
1863|FE11|12x-ATraitor'sWorth|Horace|Hush! You’ve said enough.|
1864|FE11|12x-ATraitor'sWorth|Marth|But, Lord Horace...|
1865|FE11|12x-ATraitor'sWorth|||
1866|FE11|12x-ATraitor'sWorth|||
1867|FE11|12x-ATraitor'sWorth|Horace|.....! Princess Nyna?|
1868|FE11|12x-ATraitor'sWorth|Nyna|Horace. I heard what you said. And you have it quite right. Your crimes deserve death, or worse.|
1869|FE11|12x-ATraitor'sWorth|Marth|Nyna, what are you-|
1870|FE11|12x-ATraitor'sWorth|Nyna|But I shall give you no knight’s death. I shall give you a traitor’s life. You say you will not dress up your sins. I say you will not run from them either.|
1871|FE11|12x-ATraitor'sWorth|Horace|Your Highness...! Are you saying you wish me to live?|
1872|FE11|12x-ATraitor'sWorth|Nyna|You did all in your power to protect these people. That was honorable, Horace. But if you die today, no one will remember you for anything but your one act of betrayal. Your soldiers will have to bear that shame in your stead. Do you call that justice?|
1873|FE11|12x-ATraitor'sWorth|Horace|.....|
1874|FE11|12x-ATraitor'sWorth|Nyna|Starting today, you shall prove to the world there was value in your actions. Show us a traitor’s worth. Show us what the soldiers who fought and died for you saw to be true.|
1875|FE11|12x-ATraitor'sWorth|Horace|I... I do not know what to say.|
1876|FE11|12x-ATraitor'sWorth|||
1877|FE11|12x-ATraitor'sWorth|Horace|Heh... Very well, Your Highness. As you command...|
1878|FE11|12x-ATraitor'sWorth|Marth|Nyna, we have put down the western insurgence.|
1879|FE11|12x-ATraitor'sWorth|Nyna|And Horace?|
1880|FE11|12x-ATraitor'sWorth|||
1881|FE11|12x-ATraitor'sWorth|Nyna|Poor Horace. Marth, in his heart, I do not think he truly wished to betray Akaneia.|
1882|FE11|12x-ATraitor'sWorth|Marth|Nor I. Doluna must have threatened to do harm to his people.|
1883|FE11|12x-ATraitor'sWorth|Marth|So Horace capitulated, to keep them safe... He acted to save lives, yet the world will brand him a traitor. That one word will come to define him... and none will ever know the traitor’s worth.|
1884|FE11|12-TheAgelessPalace|Midia|Bishop, what do you make of this? I hear shouting in the corridors.|
1885|FE11|12-TheAgelessPalace|Boah|Hmm...Princess Nyna must have returned with an army in tow.|
1886|FE11|12-TheAgelessPalace|Midia|An army?! Really? Then we are saved!|
1887|FE11|12-TheAgelessPalace|Boah|Saved, perhaps...or doomed. Surely the enemy realizes we are more trouble alive than dead now.|
1888|FE11|12-TheAgelessPalace|Midia|You do not take my meaning, Bishop. By "we" I mean Archanea. Archanea is saved. If Princess Nyna has truly come to chase the enemy from our halls, to free us...Then my death will have meaning.|
1889|FE11|12-TheAgelessPalace|Boah|Ho ho...I admire your spirit, child. I always have. But think how Astram would grieve if you were to die.|
1890|FE11|12-TheAgelessPalace|Midia|I...I had hoped to see him one last time- to say goodbye. That alone I regret.|
1891|FE11|12-TheAgelessPalace|Boah|Ah, but you have not died yet. Midia. Hang on to hope.|
1892|FE11|12-TheAgelessPalace|Volzhin|Rebel pup! You dare defy Dolhr? Then writhe in the fires of Bolganone!|
1893|FE11|12-TheAgelessPalace|Volzhin|Do not think...you have won... Dolhr...is undying... Nngh!|
1894|FE11|12-TheAgelessPalace|Nyna|Marth, thank you. Were it not for you, I may never have seen the halls of my house again.|
1895|FE11|12-TheAgelessPalace|Marth|I could not have done it alone, Nyna. The whole Archanean League fought tooth and nail this day.|
1896|FE11|12-TheAgelessPalace|Nyna|True, and yet all the same... I have little doubt your exploits are the ones that will live on in song. I have a gift for you, to celebrate your achievements here. This bow is called Parthia. It is one of the three regalia that have been passed down through House Archanea. The other two regalia- the sword Mercurius and the lance Gradivus are not here. The enemy took them when they fled. I am sorry. I had hoped to give you all three, and thus aid you in the battles to come....|
1897|FE11|12-TheAgelessPalace|Marth|Your concern for me is more than enough, Nyna. One day, I will get your family's treasures back and use them to crush Dolhr. I swear it on this emblem of fire!|
1898|FE11|18-TheSableOrder|Malledus|Prince Marth, I see them: a cohort of Grustian knights, out on the far side of the bridge. That must be the Sable Order...|
1899|FE11|18-TheSableOrder|Nyna|Marth, I heard the enemy forces have been spotted.|
1900|FE11|18-TheSableOrder|Marth|Yes, that’s right. The Sable Order, it seems|
1901|FE11|18-TheSableOrder|Nyna|Really? Tell me, who leads them?|
1902|FE11|18-TheSableOrder|Marth|Why does it matter?|
1903|FE11|18-TheSableOrder|Nyna|Oh... no, it’s just- they say the Sable Order is led by a brilliant general. I was... wondering if he was riding with them today.|
1904|FE11|18-TheSableOrder|Marth|You must mean General Camus. I am told Dolhr is not very happy with him at the moment, brilliant or not. Something about acting outside orders... They’ll be keeping him on a short leash; I don’t expect we’ll see him here.|
1905|FE11|18-TheSableOrder|Nyna|That... that is good news...|
1906|FE11|18-TheSableOrder|Young Man|You know how the Fane of Raman is supposed to be protected by a fearsome guardian? Well, I heard the “fearsome guardian” is nowt but a wee lass. If that’s true, you have to wonder why she’d stay all by herself in a dreary place like that. Mayhap she broke her ma’s favorite vase and got stuck there as a punishment? Ha ha, right.|
1907|FE11|18-TheSableOrder|Est|Ah, you’re Prince Marth! I am Est, of the Medonian Whitewings- Palla and Catria’s younger sister. I’ve been looking for you. Initially I intended to join up with you along with my sisters, but then I heard Grust had made off with one of Akaneia’s three regalia- the sword Mercurius- so I flew there to get it back. This is Mercurius right here. It’s lovely, isn’t it? And powerful! In the right hands, I think you’ll find it a formidable weapon indeed.|
1908|FE11|18-TheSableOrder|Est|Catria!|
1909|FE11|18-TheSableOrder|Catria|Est! It's about time you made it back. I was so worried...|
1910|FE11|18-TheSableOrder|Est|Sorry... I won't leave you like that again. We belong together anyway. When the three of us surround an enemy, we're just about unstoppable!|
1911|FE11|18-TheSableOrder|Catria|True... but even so, I like having you somewhere I can keep an eye on you. Ha ha.|
1912|FE11|18-TheSableOrder|Est|Hey! What's that supposed to mean?|
1913|FE11|18-TheSableOrder|Est|Hey, Palla. I'm not slowing you and Catria down, am I?|
1914|FE11|18-TheSableOrder|Palla|Why would you say that?|
1915|FE11|18-TheSableOrder|Est|I don't know... You and she have so much more experience. Sometimes I... I just feel like I'm not pulling my load.|
1916|FE11|18-TheSableOrder|Palla|Ha ha... Est... You're doing just fine. There are no half-Whitewings or almost-Whitewings. You're one of us because you're every bit as good as us. Have a little confidence.|
1917|FE11|18-TheSableOrder|Est|Right, confidence...|
1918|FE11|18-TheSableOrder|Palla|...Feel better?|
1919|FE11|18-TheSableOrder|Est|Uh-huh. Thanks, Palla. It's funny... Whenever I talk to you, I calm right down. Promise you'll always be there for me, Palla.|
1920|FE11|18-TheSableOrder|Palla|I will... I promise.|
1921|FE11|18-TheSableOrder|Est|Commander, did anybody tell you? I flew all the way to Grust and brought back Mercurius. Pretty spiffy, huh?|
1922|FE11|18-TheSableOrder|Minerva|Yes, Marth told me all about it. Very brave of you to undertake such a dangerous task alone. Well done, Est.|
1923|FE11|18-TheSableOrder|Est|Hee hee! You mean it? Thanks, Commander! You should have seen the arrows whooshing past me left and right! But I'm a Whitewing, right? So I swooped down and let 'em have it! Just watch, though. I'll find some way to top it.|
