id|game|chapter|speaker|text|tag
12702|FE7|13-InSearchOfTruth|Guy|I know, I know. I just got this job! I don't want to lose it!|
12703|FE7|13-InSearchOfTruth|Guy|'Course, the smart thing to do would have been not to get involved with this ugly bunch. Got to have gold if I want to eat, though. I was too picky before. If I think about the time I passed out in Caelin... Ooooh. Nothing funny about that! That man... What was his name... Matthew? If it hadn't been for him, I would've starved to death...|
12704|FE7|13-InSearchOfTruth|Mercenary|What are you mumbling about? Get over here now!|
12705|FE7|13-InSearchOfTruth|Guy|Yes, yes, I'm coming! At least I've got work!|
12706|FE7|13-InSearchOfTruth|Lowen|Nice to be working with you, Mark! As a journeyman knight of Pherae, I'm here to serve Lord Eliwood and you, Mark! I await your command!|
12707|FE7|13-InSearchOfTruth|Matthew|Say, Mark. Not sure how to say this... You're a full-blown tactician now, aren't you? Not just an apprentice like before. Ha ha... No need to be so modest. My lord tactician! I humbly await your no-doubt brilliant orders!|
12708|FE7|13-InSearchOfTruth|Matthew|Hold on! You! I know you! Isn’t your name Guy?|
12709|FE7|13-InSearchOfTruth|Guy|It’s–Is that you, Matthew?|
12710|FE7|13-InSearchOfTruth|Matthew|What a pleasant surprise! How’s your swordwork coming?|
12711|FE7|13-InSearchOfTruth|Guy|You are aware this isn’t the best place to be catching up, aren’t you? You and I…We’re on opposite sides here.|
12712|FE7|13-InSearchOfTruth|Matthew|What? Are you saying you’re going to fight me?|
12713|FE7|13-InSearchOfTruth|Guy|I…Well, yeah. I’m much improved. You can’t beat me.|
12714|FE7|13-InSearchOfTruth|Matthew|You’re quite a terror, Guy. Well then… Hold on! I’d prefer it if you repaid what you owe me.|
12715|FE7|13-InSearchOfTruth|Guy|Huh?|
12716|FE7|13-InSearchOfTruth|Matthew|Last time I saw you, I gave you food.  If I remember correctly, you said you owed me your life.|
12717|FE7|13-InSearchOfTruth|Guy|I only said that ’cause you said you’d feed me if I did! I hadn’t eaten in ten days, and you were cooking meat! You… This… This isn’t fair!|
12718|FE7|13-InSearchOfTruth|Matthew|The people of Sacae never lie. Isn’t that right, Guy?|
12719|FE7|13-InSearchOfTruth|Guy|Grrr… Fine! I finally find work, and now I have to throw it away! This is all your fault!|
12720|FE7|13-InSearchOfTruth|Boies|What’s this? You’ve made it this far? Ah, I paid too much for that worthless pack of sellswords!|
12721|FE7|13-InSearchOfTruth|Boies|You’ve beaten me…but you’re too late to save him… Too…too bad, eh, laddie? Geha ha…geha!|
12722|FE7|13-InSearchOfTruth|Eliwood|Lord Helman!!|
12723|FE7|13-InSearchOfTruth|Helman|… Is that you…Eliwood?|
12724|FE7|13-InSearchOfTruth|Eliwood|Hold on, my lord!|
12725|FE7|13-InSearchOfTruth|Helman|I… I must apologize… Your father… He…|
12726|FE7|13-InSearchOfTruth|Eliwood|Do you know something, sir?|
12727|FE7|13-InSearchOfTruth|Helman|I… … If I hadn’t told Elbert…about…Darin’s plans…This would…never…have…Cough cough…|
12728|FE7|13-InSearchOfTruth|Eliwood|Lord Helman!|
12729|FE7|13-InSearchOfTruth|Helman|…..Go to Laus…Darin…the marquess of Laus…knows all.|
12730|FE7|13-InSearchOfTruth|Eliwood|Marquess Laus?|
12731|FE7|13-InSearchOfTruth|Helman|I’m sorry, Eliwood…I…I can’t…|
12732|FE7|13-InSearchOfTruth|Eliwood|Hold on!|
12733|FE7|13-InSearchOfTruth|Helman|Beware…the Black…Fang………|
12734|FE7|13-InSearchOfTruth|Eliwood|Lord Helman!|
12735|FE7|13-InSearchOfTruth|Hector|He’s gone…|
12736|FE7|13-InSearchOfTruth|Eliwood|It can’t be…Lord Helman…Why……Why did this happen?|
12737|FE7|13-InSearchOfTruth|Hector|Blast! What is going on?!?|
12738|FE7|13-InSearchOfTruth|Eliwood|…..We go to Laus. We must speak to the marquess of Laus, Lord Darin.|
12739|FE7|13-InSearchOfTruth|Hector|You’re right. We should leave quickly. I’m not sure how far we can get today, but…I can’t sit still.|
12740|FE7|13-InSearchOfTruth|Servant|Pardon me…|
12741|FE7|13-InSearchOfTruth|Hector|Hm?|
12742|FE7|13-InSearchOfTruth|Servant|If I may?|
12743|FE7|13-InSearchOfTruth|Eliwood|Who are you?|
12744|FE7|13-InSearchOfTruth|Servant|I’m the steward of Santaruz. With our lord gone, what are we to do?|
12745|FE7|13-InSearchOfTruth|Hector|First, you give Lord Helman a proper burial. After that…I’m sure the Lycian Council will have to meet. Stay here and defend the castle until you hear more.|
12746|FE7|13-InSearchOfTruth|Servant|I understand.|
12747|FE7|13-InSearchOfTruth|Eliwood|Let’s go. We must keep moving.|
12748|FE7|13-InSearchOfTruth|Hector|Yes…and now we seek answers for Marquess Santaruz, too.|
12749|FE7|13-InSearchOfTruth|Eliwood|…Lord Helman…May you find peace.|
12750|FE7|19-Dragon'sGate|Eliwood|...We’re here. The Dragon’s Gate...|
12751|FE7|19-Dragon'sGate|Ninian|......|
12752|FE7|19-Dragon'sGate|Eliwood|What’s wrong, Ninian? You’re trembling.|
12753|FE7|19-Dragon'sGate|Ninian|...This place... so frightening. Something... powerful...|
12754|FE7|19-Dragon'sGate|Lyn|It’s her power, isn’t it?|
12755|FE7|19-Dragon'sGate|Hector|Her power? What’s that?|
12756|FE7|19-Dragon'sGate|Lyn|Ninian has the ability to sense impending danger. Her memory may be gone, but her power remains.|
12757|FE7|19-Dragon'sGate|Eliwood|What is it you sense, Ninian?|
12758|FE7|19-Dragon'sGate|Ninian|I... should not have... come here. Something awful will happen if I’m here. Ah!!|
12759|FE7|19-Dragon'sGate|Eliwood|Ninian!? Snap out of it!|
12760|FE7|19-Dragon'sGate|Ninian|This place... No... I... I...|
12761|FE7|19-Dragon'sGate|Eliwood|She’s getting worse! Let’s get her away from here!|
12762|FE7|19-Dragon'sGate|Ephidel|You’ll not be going anywhere.|
12763|FE7|19-Dragon'sGate|Ephidel|That little bird has escaped this island cage twice. Now that she’s back, she’ll not be allowed to fly away again.|
12764|FE7|19-Dragon'sGate|Eliwood|Who are you!?|
12765|FE7|19-Dragon'sGate|Ephidel|We meet at last. I am Ephidel. Pleased to make your acquaintance.|
12766|FE7|19-Dragon'sGate|Hector|You’re Ephidel? I’ve been looking forward to this.|
12767|FE7|19-Dragon'sGate|Ephidel|...Gallantly spoken. Of course, I know who you are. Marquess Ostia’s younger brother, Lord Hector. And here we have Caelin’s beloved princess, Lady Lyndis.|
12768|FE7|19-Dragon'sGate|Lyn|......|
12769|FE7|19-Dragon'sGate|Ephidel|By the way, the gift I left for you in the forest… Was is to your liking? The corpse of that filthy red-haired traitor?|
12770|FE7|19-Dragon'sGate|Hector|Monster! Stay right there! I’m going to crush the life from you with my bare hands.|
12771|FE7|19-Dragon'sGate|Ephidel|Now I see! She was an Ostian spy, wasn’t she? Don’t worry, she did not suffer. It only took one blow.|
12772|FE7|19-Dragon'sGate|Hector|Die‼|
12773|FE7|19-Dragon'sGate|Eliwood|He vanished‼|
12774|FE7|19-Dragon'sGate|Ninian|What--!?|
12775|FE7|19-Dragon'sGate|Ephidel|This girl is needed for my master’s ceremony.|
12776|FE7|19-Dragon'sGate|Eliwood|Ninian!|
12777|FE7|19-Dragon'sGate|Ninian|Lord Eliwood! Let me go!|
12778|FE7|19-Dragon'sGate|Lyn|Vanished...|
12779|FE7|19-Dragon'sGate|Hector|Blast!!|
12780|FE7|19-Dragon'sGate|Darin|Lord Ephidel! Is the girl with you?|
12781|FE7|19-Dragon'sGate|Ephidel|As you can see...|
12782|FE7|19-Dragon'sGate|Darin|Oho! The ritual can take place at last!|
12783|FE7|19-Dragon'sGate|Ephidel|Yes. However, we have an infestation of mice to deal with… They should be scurrying in here momentarily. They must be dealt with before the ritual takes place. May I entrust this task to you?|
12784|FE7|19-Dragon'sGate|Darin|Of course. Who do you think I am?! I am Darin, Marquess Laus! Ruler of this world!|
12785|FE7|19-Dragon'sGate|Ephidel|Very well, I leave it to you.|
12786|FE7|19-Dragon'sGate|Darin|Ruler of the world... Ha ha ha ha ha ha ha!|
12787|FE7|19-Dragon'sGate|Ephidel|Humans… They are so very fragile.|
12788|FE7|19-Dragon'sGate|Nergal|Ah... you’ve done well. Precious Ephidel. Shall we prepare for the ritual?|
12789|FE7|19-Dragon'sGate|Elbert|Nergal!!|
12790|FE7|19-Dragon'sGate|Nergal|Does it gall you, Marquess Pherae? It’s destiny. There could be no other outcome. Despite all of your mischief, the girl was fated to return to me.|
12791|FE7|19-Dragon'sGate|Elbert|My son... Where is Eliwood?|
12792|FE7|19-Dragon'sGate|Nergal|He’s still alive. Of course, it’s only a matter of time before the Black Fang finishes him.|
12793|FE7|19-Dragon'sGate|Elbert|...Nergal! Prepare to die!!|
12794|FE7|19-Dragon'sGate|Nergal|Eh!?|
12795|FE7|19-Dragon'sGate|Jaffar|...|
12796|FE7|19-Dragon'sGate|Elbert|Urrgg... grrr... haa...!!|
12797|FE7|19-Dragon'sGate|Nergal|...That was a surprise. When did he undo his bonds? Heh heh... Why do you not heed my warnings, Lord Elbert? You cannot alter destiny. Stop this foolishness.|
12798|FE7|19-Dragon'sGate|E Lbert|...Urrgh... grraa...|
12799|FE7|19-Dragon'sGate|Nergal|Jaffar, take Marquess Pherae and the girl to the far chamber. I will begin preparations for the ritual.|
12800|FE7|19-Dragon'sGate|Jaffar|Thy will be done.|
12801|FE7|19-Dragon'sGate|Cameron|I’ve been waiting for you, son of Pherae.|
12802|FE7|19-Dragon'sGate|Eliwood|Where is my father?|
12803|FE7|19-Dragon'sGate|Cameron|Inside… He’s farther inside. You will never see him, though. Even if you break through here, the path you seek is guarded my Marquess Laus. Will you not withdraw? It’s too late for that, isn’t it? You’ll never leave here alive. Ha ha ha ha ha!|
12804|FE7|19-Dragon'sGate|Sain|Tactician! The final battle is approaching. That traitor, Laus… He harmed Lord Hausen, caused grief to Lady Lyndis… As a true knight of Caelin, I will make him pay! Leave him to me!!|
12805|FE7|19-Dragon'sGate|Kent|Mark, let me take the point. I will break through, even though it may cost me my life. If something does happen to me, Mark... Lady Lyndis... Please watch over her. Now, Mark, give me my orders!|
12806|FE7|19-Dragon'sGate|Enemy|Hey, you! What are you doing here?!|
12807|FE7|19-Dragon'sGate|Legault|What am I doing? Is that a proper greeting? If you don’t know me, you must be a new recruit, yes?|
12808|FE7|19-Dragon'sGate|Enemy|Uh... I was assigned to the Dragon’s Gate about one month ago.|
12809|FE7|19-Dragon'sGate|Legault|I thought as much. I am Legault. You’ve heard my name, yes?|
12810|FE7|19-Dragon'sGate|Enemy|Legault... Ah! You... You’re the Hurricane? Second in ability to none but the Four Fangs?|
12811|FE7|19-Dragon'sGate|Legault|Yes, yes. That’s me.|
12812|FE7|19-Dragon'sGate|Enemy|I... I beg your pardon.|
12813|FE7|19-Dragon'sGate|Legault|No worries.|
12814|FE7|19-Dragon'sGate|Legault|...Now then, time to fill my purse with treasure and leave the Black Fang behind. No sense staying on a sinking ship. No sense at all.|
12815|FE7|19-Dragon'sGate|Legault|Well now, a welcome visitor, indeed. I must thank you for coming so far.|
12816|FE7|19-Dragon'sGate|Eliwood|What!? You’re a...|
12817|FE7|19-Dragon'sGate|Legault|Mmm... To be accurate, I would say a former Black Fang member.|
12818|FE7|19-Dragon'sGate|Eliwood|Black Fang‼|
12819|FE7|19-Dragon'sGate|Legault|Ha, no! "Former" Black Fang. Now I’m simply a thief.|
12820|FE7|19-Dragon'sGate|Eliwood|Huh? So you’re not my foe, is that what you’re saying?|
12821|FE7|19-Dragon'sGate|Legault|Correct. So let’s pretend we never saw each other.|
12822|FE7|19-Dragon'sGate|Eliwood|Hold on!|
12823|FE7|19-Dragon'sGate|Legault|Hm?|
12824|FE7|19-Dragon'sGate|Eliwood|If you’re not my enemy, may I ask for your aid?|
12825|FE7|19-Dragon'sGate|Legault|Me? Help you?|
12826|FE7|19-Dragon'sGate|Eliwood|I want to know about the Black Fang. ...Please.|
12827|FE7|19-Dragon'sGate|Legault|This is a surprise. Are you really going to battle the Black Fang?|
12828|FE7|19-Dragon'sGate|Eliwood|Yes.|
12829|FE7|19-Dragon'sGate|Legault|Your enemy is not Brendan Reed, but a horrible man named Nergal.|
12830|FE7|19-Dragon'sGate|Eliwood|Yes, I know this already.|
12831|FE7|19-Dragon'sGate|Legault|You’re quite plucky. I like you! However, I know almost nothing of the current Black Fang. If you still want my aid...|
12832|FE7|19-Dragon'sGate|Eliwood|I do! Thank you. My name’s Eliwood.|
12833|FE7|19-Dragon'sGate|Legault|I’m Legault. I’ll help you as long as I feel safe.|
12834|FE7|19-Dragon'sGate|Legault|Well now, a welcome visitor, indeed. I must thank you for coming so far.|
12835|FE7|19-Dragon'sGate|Lyn|What!? You’re Black Fang, aren't you?|
12836|FE7|19-Dragon'sGate|Legault|Mmm... To be accurate, I would say a former Black Fang member.|
12837|FE7|19-Dragon'sGate|Lyn|Former...|
12838|FE7|19-Dragon'sGate|Legault|Yes. Now I’m simply a thief.|
12839|FE7|19-Dragon'sGate|Lyn|Huh? So you’re not my enemy, is that it?|
12840|FE7|19-Dragon'sGate|Legault|Correct. So let’s pretend we never saw each other.|
12841|FE7|19-Dragon'sGate|Lyn|Hold on!|
12842|FE7|19-Dragon'sGate|Legault|Hm?|
12843|FE7|19-Dragon'sGate|Lyn|If you’re not my enemy, please help me.|
12844|FE7|19-Dragon'sGate|Legault|Me? Help you?|
12845|FE7|19-Dragon'sGate|Lyn|Not everyone in Black Fang is evil. I'll not grant mercy in battle, but any information you can provide may help us avoid unneeded fighting.|
12846|FE7|19-Dragon'sGate|Legault|You surprise me. Are you really looking not to hurt people?|
12847|FE7|19-Dragon'sGate|Lyn|The first person we fought on this island was Uhai... I don't believe he was a bad man. There must be some way we can get by without fighting.|
12848|FE7|19-Dragon'sGate|Legault|Hmmm... I know a few like that. Did you know that your enemy isn't Brendan Reed? It's a creepy fellow by the name of Nergal...|
12849|FE7|19-Dragon'sGate|Lyn|I was aware of that. That's the man we've come to defeat.|
12850|FE7|19-Dragon'sGate|Legault|...Plucky, aren't you? I like that. I like you! However, I know almost nothing of the current Black Fang. If that's OK...|
12851|FE7|19-Dragon'sGate|Lyn|Thank you. My name’s Lyn.|
12852|FE7|19-Dragon'sGate|Legault|I’m Legault. I’ll help you as long as I feel safe.|
12853|FE7|19-Dragon'sGate|Legault|Well now, a welcome visitor, indeed. I must thank you for coming so far.|
12854|FE7|19-Dragon'sGate|Hector|You’re Black Fang, aren’t you?!|
12855|FE7|19-Dragon'sGate|Legault|Mmm... To be accurate, I’m Black Fang no mo–|
12856|FE7|19-Dragon'sGate|Hector|I thought as much! Take this!!|
12857|FE7|19-Dragon'sGate|Legault|Whoa! A touch hasty, aren’t you? Hear me out, will you? Black Fang no more! No more! I have only recently severed my ties with them. Now, I’m merely a thief. Satisfied?|
12858|FE7|19-Dragon'sGate|Hector|Huh... So you’re just looking for an easy way out?|
12859|FE7|19-Dragon'sGate|Legault|Nothing better than being carefree, is there? I will admit that everyone has his own set of values, though. Well then, I’ll take my leave of you.|
12860|FE7|19-Dragon'sGate|Hector|Hold it!|
12861|FE7|19-Dragon'sGate|Legault|Hm?|
12862|FE7|19-Dragon'sGate|Hector|If you’re not one of them, why don’t you help me out?|
12863|FE7|19-Dragon'sGate|Legault|Me? Help you?|
12864|FE7|19-Dragon'sGate|Hector|You’re not with the Black Fang anymore, right?|
12865|FE7|19-Dragon'sGate|Legault|Are you seriously going to fight them?|
12866|FE7|19-Dragon'sGate|Hector|Uh-huh.|
12867|FE7|19-Dragon'sGate|Legault|Let me tell you a little something, OK? Your enemy here isn’t Brendan Reed. There’s this creepy fellow named Nergal......|
12868|FE7|19-Dragon'sGate|Hector|I don’t care!! They’re all responsible for attacking my homeland and my friends. I’m going to rip them apart with my bare hands!|
12869|FE7|19-Dragon'sGate|Legault|You sound tough, but are you anything more than a little lordling?|
12870|FE7|19-Dragon'sGate|Hector|What did you say?|
12871|FE7|19-Dragon'sGate|Legault|I’ve always been fond of simple, honest children. They’re so sincere... Things are never boring when they’re around. ...You know, I think I will help you. However, I know almost nothing about the current Black Fang. If that’s OK...|
12872|FE7|19-Dragon'sGate|Hector|No problem.  Any little thing you can tell me will help.|
12873|FE7|19-Dragon'sGate|Legault|I’m Legault. I’ll help you as long as I feel safe.|
12874|FE7|19-Dragon'sGate|Darin|Hah... hah ha ha! You dare challenge me? I, who will rule the world!?|
12875|FE7|19-Dragon'sGate|Darin|Blood? Is this... my blood? Ephidel! Come to me!! Your master... calls you! I am the ruler... of... the... world...|
12876|FE7|19-Dragon'sGate|Eliwood|Darin! Your treachery ends here!!|
12877|FE7|19-Dragon'sGate|Darin|Ha ha ha ha. I will never fall to the likes of you!!|
12878|FE7|19-Dragon'sGate|Darin|Oh... You’re Marquess Ostia’s younger brother...|
12879|FE7|19-Dragon'sGate|Hector|I couldn’t care less if you’ve a grudge against Ostia. I’ll put up with your treachery no longer!|
12880|FE7|19-Dragon'sGate|Darin|Heh heh heh… Ostia is no longer my main concern... Nor is the whole of Lycia... The only goal worthy of my attention is the entire world!|
12881|FE7|19-Dragon'sGate|Hector|You’re mad!!|
12882|FE7|19-Dragon'sGate|Lyn|Are you Darin? My grandfather… You tried to…|
12883|FE7|19-Dragon'sGate|Darin|What? Who are you?|
12884|FE7|19-Dragon'sGate|Lyn|I am Marquess Caelin’s granddaughter, Lyndis!|
12885|FE7|19-Dragon'sGate|Darin|Oh… that senile fool? …That doddering wreck dared disagree with me… I was so happy to be rid of him.|
12886|FE7|19-Dragon'sGate|Lyn|You’re a dead man!|
12887|FE7|19-Dragon'sGate|Lyn|He was mad.|
12888|FE7|19-Dragon'sGate|Hector|Consumed by his own lust... Pitiful fool.|
12889|FE7|19-Dragon'sGate|Eliwood|...Lord Darin.|
12890|FE7|19-Dragon'sGate|Hector|C’mon, Eliwood! This is no time for sentiment.|
12891|FE7|19-Dragon'sGate|Lyn|Your father needs you!|
12892|FE7|19-Dragon'sGate|Eliwood|...Let’s go!|
12893|FE7|19-Dragon'sGate|Eliwood|Father! Father!? It’s me! Eliwood!! I’ve come to save you! ...Father?|
12894|FE7|19-Dragon'sGate|Hector|It’s dark in here. Can’t see a thing...|
12895|FE7|19-Dragon'sGate|Elbert|Eli... Eliwood...|
12896|FE7|19-Dragon'sGate|Eliwood|Ah!! Father! Where are you?|
12897|FE7|19-Dragon'sGate|Lyn|Back there! Eliwood!! His voice is coming from back there!!|
12898|FE7|19-Dragon'sGate|Eliwood|Ah! Father! You... You’re all right...|
12899|FE7|19-Dragon'sGate|Elbert|Eliwood... Wait! For-Forget me! Take that girl and flee!|
12900|FE7|19-Dragon'sGate|Eliwood|Ninian?!|
12901|FE7|19-Dragon'sGate|Ninian|......|
12902|FE7|19-Dragon'sGate|Elbert|That girl... She’s the key to the Dragon’s Gate. Hurry! Go, before Nergal notices you!|
12903|FE7|19-Dragon'sGate|Eliwood|Ninian! This way! We must flee!|
12904|FE7|19-Dragon'sGate|Ninian|......|
12905|FE7|19-Dragon'sGate|Lyn|Something’s wrong with her... Yet we’ve no time to hesitate.|
12906|FE7|19-Dragon'sGate|Hector|Eliwood! I’ve got your father! You take Ninian!|
12907|FE7|19-Dragon'sGate|Eliwood|I understand!|
12908|FE7|19-Dragon'sGate|Hector|Lord Elbert! I’m going to move you a little. Be strong.|
12909|FE7|19-Dragon'sGate|Elbert|Hector...you came, too? ...Thank you.|
12910|FE7|19-Dragon'sGate|Hector|Don’t worry about that. Come, let’s leave this place.|
12911|FE7|19-Dragon'sGate|Lyn|Eliwood! Hector!! Hurry! This way!! Ah!!|
12912|FE7|19-Dragon'sGate|Jaffar|......You will not pass here.|
12913|FE7|19-Dragon'sGate|Lyn|When did you?|
12914|FE7|19-Dragon'sGate|Elbert|You must not fight that man!!|
12915|FE7|19-Dragon'sGate|Lyn|What!?|
12916|FE7|19-Dragon'sGate|Elbert|That man...is dangerous. You cannot defeat him on your own.|
12917|FE7|19-Dragon'sGate|Eliwood|Father, there’s no time. This danger must be faced.|
12918|FE7|19-Dragon'sGate|Ephidel|...Be a good boy, and listen to your father, young master Eliwood.|
12919|FE7|19-Dragon'sGate|Eliwood|Ephidel!!|
12920|FE7|19-Dragon'sGate|Ephidel|Even among the Black Fang, this man is feared for his skill... You are no match for him, not even as a group. ...You’ve done well, Jaffar. That is all. Return to Bern and begin your next assignment.|
12921|FE7|19-Dragon'sGate|Jaffar|......|
12922|FE7|19-Dragon'sGate|Ephidel|Hear my word! I have an invitation from my master. In honor of your hard-fought arrival, he’s prepared a special show for you.|
12923|FE7|19-Dragon'sGate|Elbert|Stop it! You cannot release the dragons!!!|
12924|FE7|19-Dragon'sGate|Eliwood|Father? What’s all this about?|
12925|FE7|19-Dragon'sGate|Ephidel|...You will know shortly. At the expense of your father’s life!|
12926|FE7|19-Dragon'sGate|Elbert|Guwaah! ...Gaa...ghaa...|
12927|FE7|19-Dragon'sGate|Eliwood|Father! What’s wrong? Father!|
12928|FE7|19-Dragon'sGate|Hector|Lord Elbert! Hold on!|
12929|FE7|19-Dragon'sGate|Eliwood|Huh? ...Ninian?|
12930|FE7|19-Dragon'sGate|Ninian|Pow...pow...er... ...power...|
12931|FE7|19-Dragon'sGate|Elbert|Gahaaa!|
12932|FE7|19-Dragon'sGate|Eliwood|Father!!!|
12933|FE7|19-Dragon'sGate|Nergal|Now, Ninian...at last. Open the Dragon’s Gate.|
12934|FE7|19-Dragon'sGate|Ninian|...Gate... Open...gate...|
12935|FE7|19-Dragon'sGate|Nergal|Yes...that’s it... This way, dragon...|
12936|FE7|19-Dragon'sGate|Hector|Whoa! What’s... What’s this rumbling!?|
12937|FE7|19-Dragon'sGate|Lyn|Unh! I can barely keep my feet!|
12938|FE7|19-Dragon'sGate|Eliwood|Nergal... What... What’s happening!?|
12939|FE7|19-Dragon'sGate|Ninian|Here... Come, children of...flame. Come...to me...|
12940|FE7|19-Dragon'sGate|Hector|...It can’t be.|
12941|FE7|19-Dragon'sGate|Lyn|Ah... No... It isn’t...|
12942|FE7|19-Dragon'sGate|Eliwood|Is that...truly........ a dragon?|
12943|FE7|19-Dragon'sGate|Nergal|Ha ha ha ha ha! Yes! Use all your strength! Squeeze every drop from your body! You will call dragons!|
12944|FE7|19-Dragon'sGate|??|...I will not allow this!!|
12945|FE7|19-Dragon'sGate|Ephidel|Who’s there?! ...You!|
12946|FE7|19-Dragon'sGate|Lyn|Nils!|
12947|FE7|19-Dragon'sGate|Nils|Ninian! Come to your senses! You must not do what they want!|
12948|FE7|19-Dragon'sGate|Ninian|...Ni... ......Nils...|
12949|FE7|19-Dragon'sGate|Nergal|Nils? Not now! Grrr...Ephidel! Stop him!!|
12950|FE7|19-Dragon'sGate|Ephidel|Desist, Nils! The power... It runs wild!!|
12951|FE7|19-Dragon'sGate|Nils|Ninian!!|
12952|FE7|19-Dragon'sGate|Ninian|....... ......Nils?|
12953|FE7|19-Dragon'sGate|Nils|Here! Hurry!! The dragon is crumbling. Everyone flee!!|
12954|FE7|19-Dragon'sGate|Nergal|......|
12955|FE7|19-Dragon'sGate|Ephidel|Hyaaaa! Stop... You mustn’t come here!! Lord Nergal! Lord Nergal! Please......!!! Guwaaaaaaahhh!!!!!!|
12956|FE7|19-Dragon'sGate|Hector|...Something...happened.|
12957|FE7|19-Dragon'sGate|Eliwood|Is it...gone?|
12958|FE7|19-Dragon'sGate|Nergal|No! I’ve failed! Nils, you whelp! If not for your interference...... Come! Both of you!|
12959|FE7|19-Dragon'sGate|Ninian|What? No!|
12960|FE7|19-Dragon'sGate|Nils|Never! We will not follow you!!|
12961|FE7|19-Dragon'sGate|Eliwood|Ninian! Nils!|
12962|FE7|19-Dragon'sGate|Nergal|Eh!!|
12963|FE7|19-Dragon'sGate|Elbert|You will...not!|
12964|FE7|19-Dragon'sGate|Nergal|What!? ...Impossible... Not...by your hand...|
12965|FE7|19-Dragon'sGate|Elbert|...I told you. I will...oppose... you always......|
12966|FE7|19-Dragon'sGate|Nergal|...Why... won’t...you...die? Nnn...|
12967|FE7|19-Dragon'sGate|Eliwood|Father!!|
12968|FE7|19-Dragon'sGate|Elbert|...Eliwood. Be prepared. He will return...|
12969|FE7|19-Dragon'sGate|Eliwood|All right, but for now... Let’s leave this island... Let’s go home.|
12970|FE7|19-Dragon'sGate|Elbert|No, my son... I’m done here. You, Eliwood... You must finish this.|
12971|FE7|19-Dragon'sGate|Eliwood|Don’t say that! Mother is waiting in Pherae... She’s waiting for you, Father!|
12972|FE7|19-Dragon'sGate|Elbert|Ah... Eleanora... She will be cross with me. Eliwood... Your mother... I’m sorry... Tell her... I’m...sorry...|
12973|FE7|19-Dragon'sGate|Eliwood|Father?|
12974|FE7|19-Dragon'sGate|Eliwood|No... Please, not now... Not after all we’ve done to find you again... Father... Please... Open your eyes...... Faaaatherrrrrrr!!!!|
12975|FE7|01-FootstepsOfFate|Lyn|Mark! Over here! This is Bulgar, the biggest city in all of Sacae. We should purchase supplies for our journey.|
12976|FE7|01-FootstepsOfFate|???|Oh, my heart! What a dazzling vision of loveliness!|
12977|FE7|01-FootstepsOfFate|Lyn|Hm?|
12978|FE7|01-FootstepsOfFate|Sain|Wait, O beauteous one! Would you not favour me with your name? Or better yet, your company?|
12979|FE7|01-FootstepsOfFate|Lyn|Where are you from, sir knight, that you speak so freely to a stranger?|
12980|FE7|01-FootstepsOfFate|Sain|Ha! I thought you’d never ask. I am from Lycia. I hail from the Caelin canton, home to men of passion and fire!|
12981|FE7|01-FootstepsOfFate|Lyn|Shouldn’t that be home to callow oafs with loose tongues?|
12982|FE7|01-FootstepsOfFate|Sain|Ooooh... You’re even lovely when you’re cruel.|
12983|FE7|01-FootstepsOfFate|Lyn|Let’s go, Mark. I‘ve nothing more to say.|
12984|FE7|01-FootstepsOfFate|Sain|Wait! Please...|
12985|FE7|01-FootstepsOfFate|Kent|Sain! Hold your tongue!|
12986|FE7|01-FootstepsOfFate|Sain|Ah, Kent! My boon companion! Why so severe an expression?|
12987|FE7|01-FootstepsOfFate|Kent|If your manner were more serious, I wouldn’t have to be so severe! We still have a mission to complete, Sain!|
12988|FE7|01-FootstepsOfFate|Sain|I know that. But how could I remain silent in the presence of such beauty? It would have been discourteous!|
12989|FE7|01-FootstepsOfFate|Kent|What do you know about courtesy!?|
12990|FE7|01-FootstepsOfFate|Lyn|Excuse me! You’re blocking the road. If you would be so kind as to move your horses...|
12991|FE7|01-FootstepsOfFate|Kent|Of course. My apologies...|
12992|FE7|01-FootstepsOfFate|Lyn|Thank you. You, at least, seem honourable enough.|
12993|FE7|01-FootstepsOfFate|Kent|Hm? Pardon me, but... I feel we’ve met before.|
12994|FE7|01-FootstepsOfFate|Lyn|I beg your pardon?|
12995|FE7|01-FootstepsOfFate|Sain|Hey! No fair, Kent! I saw her first!|
12996|FE7|01-FootstepsOfFate|Lyn|Tsk! It seems there are no decent men among Lycia’s knights! Let’s go, Mark! I’ve run out of patience!|
12997|FE7|01-FootstepsOfFate|Kent|Wait, please! It’s not like that! ...... Sain, you lout!|
12998|FE7|01-FootstepsOfFate|Sain|Huh? Not like that? I thought you were...|
12999|FE7|01-FootstepsOfFate|Kent|I am NOT you!!! Come, we must follow her! I suspect she might be—|
13000|FE7|01-FootstepsOfFate|Sain|Be what? She’s our mission? You’re joking! Wait!|
13001|FE7|01-FootstepsOfFate|Lyn|Run!!! We’re being pursued! Could it be those knights from town? No... It’s not them. These men are out for blood!|
13002|FE7|01-FootstepsOfFate|Lyn|... ...|
13003|FE7|01-FootstepsOfFate|Zugu|Heh heh hehhh... Aren’t you the pretty one! Your name is Lyndis, is it not?|
13004|FE7|01-FootstepsOfFate|Lyn|What did you call me? ...Who are you?|
13005|FE7|01-FootstepsOfFate|Zugu|Such a waste. An absolute waste. The things I’d do for gold... Ah, well. Time to die, darlin’! C’mon out, boys!|
